Name,Einheit (g / Stück),Kalorien,Fett,Kohlenhydrate,Eiweiß,Marke
Complete Food Shake,100.0,400.0,12.0,37.0,30.0,Lero Food
Fit Food,100.0,639.0,54.6,11.5,21.9,Lero Food
Drink Food,1 Portion ,330.0,16.0,29.0,16.0,Lero Food
Power Food,2 Berwork  ,158.0,3.5,0.1,28.6,Lero Food
Zitronen-Limonade ,100.0,11.0,0.0,2.5,0.0,Lesmona
Sauerkraut mit Räucherspeck ,100.0,47.0,2.1,3.7,1.7,Leuchtenberg
Salz-Schneidebohnen ,100.0,27.0,0.4,2.3,1.8,Leuchtenberg
Apfel Rotkohl,100.0,68.0,0.1,15.0,1.4,Leuchtenberg
Mildes Wein Sauerkraut,100.0,25.0,0.1,2.5,1.3,Leuchtenberg
Neusser Sauerkraut,100.0,22.0,0.1,2.9,0.8,Leuchtenberg
Sauerkraut Elsässer Art ,100.0,47.0,2.1,2.8,1.7,Leuchtenberg
Mildes Bio Sauerkraut,100.0,25.0,0.1,3.0,1.3,Leuchtenberg
Frisches Wein Sauerkraut ,100.0,22.0,0.4,1.9,1.2,Leuchtenberg
Gourmet Wein Sauerkraut ,100.0,57.0,3.8,2.7,0.7,Leuchtenberg
Maismehl ,100.0,354.0,1.0,77.0,7.5,Leverno
Pesto Rosso,100.0,311.0,30.0,8.1,2.5,Leverno
Crema Balsamico,100.0,187.0,0.0,43.0,1.1,Leverno
Torrone Weißer Nougat,100.0,447.0,19.0,57.0,12.0,Leverno
Getrocknete Tomaten in Öl,100.0,197.0,13.0,10.0,5.0,Leverno
Peperoni Lombardi,100.0,19.0,0.0,4.7,0.9,Leverno
Maisgrieß,100.0,342.0,1.0,74.0,7.5,Leverno
Getrocknete Tomaten,100.0,174.0,1.0,34.0,13.0,Leverno
Pesto du Rucola,100.0,312.0,32.0,2.7,5.0,Leverno
Grissini Classico,100.0,415.0,8.0,71.0,13.0,Leverno
Artischocken-Creme,100.0,270.0,26.0,8.0,3.0,Leverno
Grissini Integrali,100.0,386.0,5.5,63.0,17.0,Leverno
Pesto Alla Genovese,100.0,405.0,39.0,7.0,6.0,Leverno
Tortellini Formaggio ,100.0,384.0,8.7,63.0,12.0,Leverno
Conchiglioni,100.0,360.0,1.5,73.0,12.0,Leverno
Grissini Torinesi,100.0,421.0,11.0,70.0,9.9,Leverno
Grissini Piccoli,1 Portion ,122.0,5.3,14.0,4.2,Leverno
Orangen-Fix,100.0,21.0,0.0,1.6,0.1,Leverno
Pesto di Basilico,100.0,258.0,26.0,3.5,2.5,Leverno
Zitronen-Fix,100.0,23.0,0.0,0.3,0.1,Leverno
Himmlische ,100.0,594.0,41.5,50.9,4.1,Leysieffer
Honiglebkuchen,100.0,437.0,21.2,55.6,6.1,Leysieffer
Tavuk Sosis,1 Wurst ,80.0,5.7,2.5,4.9,Leziz
Döner,100.0,309.0,23.0,8.9,18.0,Leziz
Tavuk Burger,1 Portion ,144.0,9.6,7.0,7.5,Leziz
Tavuk Sosis,100.0,230.0,15.9,9.6,12.0,Leziz
Tavuk Burger,100.0,222.0,14.8,10.7,11.6,Leziz
Truthan Snack Salami,100.0,394.0,34.0,0.5,22.0,Leziz
Tost Salami,100.0,387.0,35.0,1.0,17.0,Leziz
Falafel,100.0,259.0,13.9,18.6,8.8,Leziz
"Truthahnbrust Geräuchert, Gegart ",100.0,89.0,1.0,1.0,18.0,Leziz
Hähnchen Knusperschnitte,100.0,252.0,13.7,20.4,11.0,Leziz
Seitan Streifen ,100.0,246.0,8.2,8.1,34.0,L'herbivore
Seitan Würstchen,100.0,230.0,9.5,5.1,29.6,L'herbivore
Seitan Mariniert,100.0,240.0,11.0,21.9,27.7,L'herbivore
Seitan Hack,100.0,225.0,9.9,4.9,28.2,L'herbivore
Kürbis-Curry Bratstreifen,100.0,225.0,7.9,6.4,30.4,L'herbivore
Seitan Streifen Mediterrane Kräuter ,100.0,246.0,8.2,8.1,34.0,L'herbivore
Mediterrane Kräuter Bratstreifen,100.0,246.0,8.2,8.1,34.0,L'herbivore
Pita-Brot,100.0,256.0,1.1,52.0,7.8,Liakada
Kritharaki,100.0,360.0,1.5,74.0,12.0,Liakada
Dolmadakia,100.0,126.0,6.3,14.0,2.1,Liakada
Oliven mit Mandeln,100.0,201.0,20.0,3.6,2.7,Liakada
Paprika-Ajvar Mild,100.0,58.0,3.9,3.2,0.9,Liakada
Oliven,100.0,136.0,9.8,11.0,0.7,Liakada
Oliven mit Paprikapaste,100.0,125.0,12.0,2.8,0.9,Liakada
Paprika-Ajvar Scharf,100.0,80.0,4.0,9.7,1.5,Liakada
Olivenpaste,100.0,320.0,33.0,3.4,1.7,Liakada
Weiße Riesenbohnen in Tomatensauce,100.0,96.0,3.4,9.1,4.8,Liakada
Taramo-Salata,100.0,377.0,39.0,2.1,4.2,Liakada
Auberginen mit Zwiebeln ,100.0,65.0,5.7,4.3,1.1,Liakada
Kalamata Oliven,100.0,183.0,17.0,1.0,1.5,Liakada
Pfefferschoten Mild Eingelegt,100.0,25.0,0.0,5.3,0.7,Liakada
Kafteri-Salata,100.0,192.0,17.0,3.3,5.4,Liakada
Knoblauch mit Kräutern,100.0,100.0,7.3,3.9,3.3,Liakada
Paprika-Salata,100.0,135.0,10.0,8.0,1.8,Liakada
Pipero Salata,100.0,96.0,4.9,10.0,1.3,Liakada
Gewürzoliven,100.0,115.0,12.0,0.0,1.0,Liakada
Ananas Scheiben Natursüß,100.0,54.0,0.1,12.5,0.3,Libby's
Pfirsiche Halbe Frucht Natursüß,100.0,53.0,0.1,12.0,0.5,Libby's
Mandarin-Orangen Natursüß,100.0,47.0,0.1,10.9,0.5,Libby's
Aprikosen Halbe Frucht,100.0,45.0,0.1,10.4,0.5,Libby's
Pfirsiche,100.0,72.0,0.1,17.2,0.6,Libby's
Fruchtcocktail Natursüß,100.0,41.0,0.1,9.9,0.4,Libby's
Williams Christ Birnen,100.0,38.0,0.1,8.9,0.3,Libby's
Ananas Dessertwürfel Natursüß,100.0,54.0,0.1,12.5,0.3,Libby's
Williams Christ Birnen Natursüß,100.0,38.0,0.1,8.9,0.3,Libby's
Sauerkirschen Natursüß,100.0,49.0,0.3,9.8,0.6,Libby's
Tortenpfirsiche,100.0,69.0,0.1,16.4,0.4,Libby's
Aprikosen Natursüß,100.0,38.0,0.1,8.5,0.3,Libby's
Fruchtcocktail,100.0,33.0,0.1,7.7,0.4,Libby's
Ananas in Stücken Natursüss,100.0,64.0,0.1,16.0,0.4,Libby's
Pflaumen Natursüß,100.0,47.0,0.1,9.9,0.4,Libby's
Ananas Dessertstücke,100.0,82.0,0.1,19.6,0.3,Libby's
Cola Mix ,100.0,39.0,0.0,9.7,0.0,Libella
Iso-Sport Zitrone-Grapefruit,100.0,18.0,0.1,4.0,0.1,Libella
Apfelschorle,100.0,28.0,0.0,6.3,0.0,Libella
Zitronenlimonade ,100.0,43.0,0.0,10.0,0.0,Libella
Orangenlimonade,100.0,43.0,0.1,10.4,0.1,Libella
Iso-Sport Kirsch,100.0,18.0,0.1,4.3,0.1,Libella
ACE,100.0,29.0,0.5,6.5,0.5,Libella
Cola,100.0,42.0,0.0,11.0,0.0,Libella
Grapefruit Fit,100.0,3.0,0.0,0.0,0.0,Libella
Fruchtgarten Apfel-Holunderblüte,100.0,33.0,0.1,8.0,0.1,Libella
Johannisbeere-Apfel,100.0,29.0,0.0,6.9,0.0,Libella
Multivitamin Früchtekorb,100.0,22.0,0.1,4.9,0.2,Libella
Eistee Pfirsich ,100.0,28.0,0.0,6.9,0.0,Libella
Cola Mix Fit Zero,100.0,1.0,0.0,0.0,0.0,Libella
Pilsener,100.0,42.0,0.0,3.1,0.5,Licher
Isotonisch Alkoholfrei,100.0,20.0,0.0,3.2,0.6,Licher
Export,100.0,44.0,0.0,3.5,0.5,Licher
X2 Cola,1 Flasche ,145.0,5.0,24.8,0.8,Licher
Radler,100.0,35.0,0.0,4.9,0.3,Licher
Natur Radler,100.0,39.0,0.0,5.8,0.0,Licher
Isotonisch Grapefruit Alkoholfrei,100.0,24.0,0.0,6.5,0.0,Licher
Leicht ,100.0,24.0,0.0,1.7,0.3,Licher
Weizen Alkoholfrei,100.0,25.0,0.0,4.8,0.4,Licher
Naturradler Alkoholfrei,100.0,32.0,0.0,8.2,0.0,Licher
Waldmeister Brause,100.0,15.0,0.0,3.5,0.1,Lichtenauer
Melone,100.0,36.0,0.1,8.7,0.1,Lichtenauer
Fresh'n Fruity Himbeere,100.0,14.0,0.1,3.5,0.1,Lichtenauer
Mandarine-Mango,100.0,38.0,0.1,9.3,0.1,Lichtenauer
Fresh'n Fruity Pfirsich,100.0,15.0,0.0,3.5,0.0,Lichtenauer
Fresh'n Fruity Heidelbeere,100.0,17.0,0.0,4.1,0.0,Lichtenauer
Apfelschorle,100.0,27.0,0.0,6.4,0.0,Lichtenauer
Summer Mix,100.0,44.0,0.1,10.7,0.1,Lichtenauer
Orange Maracuja ,100.0,16.0,0.1,3.6,0.1,Lichtenauer
Sport,100.0,19.0,0.0,4.4,0.0,Lichtenauer
Orange,100.0,40.0,0.1,9.8,0.1,Lichtenauer
Vitamin Quelle Zitrone-Melisse,100.0,19.0,0.0,4.5,0.0,Lichtenauer
Fresh'n Fruity Weißtee-Pfirsich,100.0,17.0,0.0,4.0,0.0,Lichtenauer
Fresh'n Fruity Kirsch,100.0,15.0,0.0,3.5,0.0,Lichtenauer
Wellness Life Lychee-Guave,100.0,16.0,0.0,3.9,0.0,Lichtenauer
Fresh'n Fruity Ananas-Cocos,100.0,15.0,0.1,3.5,0.1,Lichtenauer
Ginger Ale,100.0,39.0,0.0,9.4,0.0,Lichtenauer
Lieblingsfrüchte Pfirsich,100.0,29.0,0.0,7.0,0.0,Lichtenauer
Fresh'n Fruity Kirsche-Banane,100.0,15.0,0.0,3.5,0.0,Lichtenauer
Fresh'n Fruity Apfel,100.0,13.0,0.1,3.0,0.1,Lichtenauer
Zitrone,100.0,33.0,0.1,8.0,0.1,Lichtenauer
Ananas,100.0,37.0,0.0,9.0,0.0,Lichtenauer
Cashew Frischcreme Natur ,100.0,209.0,19.0,4.5,4.9,Licorne
Cashew Frischcreme Schnittlauch,100.0,166.0,15.0,3.6,4.1,Licorne
Cashew Frischcreme Schwarzer Pfeffer,100.0,211.0,19.9,3.8,4.1,Licorne
Mandel Hirtenglück,100.0,257.0,22.8,2.3,8.3,Licorne
Bio-Dinkel Ingwerkeks,100.0,439.0,16.0,65.0,7.8,Liebhart's
Mandel-Nuss Gewürzkuchen,100.0,328.0,4.9,65.0,3.8,Liebhart's
Früchte Gewürzkuchen,100.0,310.0,2.2,68.5,2.2,Liebhart's
Apfel-Zimt Frischer Gewürzkuchen,100.0,312.0,2.5,68.3,2.4,Liebhart's
Kokos Chia Keks ,100.0,471.0,23.0,54.0,9.3,Liebhart's
Reisbier,100.0,39.0,0.0,3.5,0.1,Liebhart's
"""Amore Bio"" Edelbitter",100.0,573.0,53.0,6.0,11.0,Liebhart's
Haselnuss-Waffel-Schnitte,100.0,532.0,30.0,53.0,7.9,Liebhart's
Vollkorn Saftiges,1 Scheibe ,110.0,0.7,20.5,3.1,Lieken Urkorn
Vitaminbrot,1 Scheibe ,146.0,3.1,22.8,5.1,Lieken Urkorn
Bauernmild (55g),1 Scheibe  ,131.0,1.2,24.8,4.2,Lieken Urkorn
Eiweißbrot,100.0,232.0,8.0,12.9,23.5,Lieken Urkorn
Bauernmild,100.0,239.0,2.2,45.0,7.7,Lieken Urkorn
Kraftklotz,1 Scheibe ,111.0,0.7,20.9,3.0,Lieken Urkorn
100% Dinkel,1 Scheibe ,140.0,1.3,25.9,5.3,Lieken Urkorn
Kleines Kerni,1 Scheibe ,90.0,2.0,13.6,2.4,Lieken Urkorn
Vollkornsaftiges,1 Scheibe ,110.0,0.7,20.5,3.1,Lieken Urkorn
Fit & Vital Vitaminbrot,1 Scheibe ,146.0,3.1,22.8,5.1,Lieken Urkorn
Dinkel-Vollkorn,1 Scheibe ,120.0,2.8,17.5,4.5,Lieken Urkorn
Kraftkerni,1 Scheibe ,142.0,4.7,18.2,4.1,Lieken Urkorn
Eiweiß Brot,1 Scheibe  ,128.0,4.4,7.1,12.9,Lieken Urkorn
Fit & Vital Weizen,100.0,255.0,5.5,39.5,8.6,Lieken Urkorn
Mehrkorn,1 Scheibe ,139.0,2.8,22.4,4.5,Lieken Urkorn
Fit & Vital Dinkel-Vollkorn,100.0,239.0,5.5,35.0,9.0,Lieken Urkorn
Roggenbäcker,100.0,222.0,1.3,43.0,7.0,Lieken Urkorn
Roggenbäcker,1 Scheibe ,111.0,0.7,21.5,3.5,Lieken Urkorn
Kleines Kerni,100.0,236.0,6.5,34.0,6.2,Lieken Urkorn
Paderborner,1 Scheibe ,108.0,0.7,21.0,3.0,Lieken Urkorn
Vollkornsaftiges,100.0,198.0,1.2,37.0,5.5,Lieken Urkorn
Dinkel-Vollkorn,100.0,239.0,5.5,35.0,9.0,Lieken Urkorn
Vollkornbrot,1 Scheibe ,140.0,0.9,24.9,5.3,Lieken Urkorn
Brot,100.0,250.0,2.4,46.2,9.5,Lieken Urkorn
Grahambrot,1 Scheibe ,104.0,0.7,18.5,4.3,Lieken Urkorn
Back Mich 5 Steinofen Brötchen Dinkel,1 Brötchen ,161.0,2.2,28.8,6.0,Lieken Urkorn
Weizenbrot,1 Scheibe ,141.0,3.0,22.0,4.6,Lieken Urkorn
Anno Dazumal,1 Portion ,155.0,1.0,29.1,5.2,Lieken Urkorn
Fit & Vital Weizen,1 Scheibe ,140.0,3.0,21.7,4.7,Lieken Urkorn
Dinkel Roggen,100.0,242.0,2.5,44.2,7.8,Lieken Urkorn
Kraft Kerni ,1 Scheibe ,136.0,4.1,18.2,4.4,Lieken Urkorn
Bauernmild (50g),1 Scheibe ,110.0,1.0,22.0,3.8,Lieken Urkorn
Back Mich 5 Steinofen Brötchen Mehrkorn,1 Brötchen  ,186.0,4.6,27.3,7.2,Lieken Urkorn
Vollkorn Kerni,100.0,245.0,7.5,32.5,7.7,Lieken Urkorn
Pur Korn,100.0,291.0,16.3,19.0,11.2,Lieken Urkorn
Fit & Vital Dinkel-Vollkorn,1 Scheibe ,125.0,2.8,19.0,4.5,Lieken Urkorn
Grahambrot,100.0,208.0,1.4,37.0,8.5,Lieken Urkorn
Bäuerliches,1 Scheibe ,78.0,0.4,15.0,2.1,Lieken Urkorn
Kommissbrot,1 Scheibe ,108.0,0.7,21.0,3.0,Lieken Urkorn
Vollkorn Kerni,1 Scheibe ,152.0,4.7,20.2,4.8,Lieken Urkorn
Feiner Biskuitboden,100.0,339.0,5.0,66.0,7.0,Lieken Urkorn
Kleines Feines,100.0,198.0,1.2,37.0,5.5,Lieken Urkorn
Vollkorn Sandwich,1 Scheibe ,96.0,1.7,15.8,3.2,Lieken Urkorn
Dunkles Vollkorn,100.0,197.0,1.2,35.0,7.5,Lieken Urkorn
Weberli Kakao,100.0,454.0,23.0,56.0,23.0,Lieken Urkorn
Fit & Vital Chiaktiv,1 Scheibe ,137.0,2.4,22.2,4.7,Lieken Urkorn
American Sandwich,1 Scheibe ,97.0,1.5,17.39,2.96,Lieken Urkorn
Körner Satt,100.0,223.0,3.0,38.0,8.0,Lieken Urkorn
Chiaktiv,1 Scheibe ,136.0,2.3,22.2,4.6,Lieken Urkorn
Mohn Stollen,100.0,434.0,20.0,55.0,7.1,Lieken Urkorn
Müslibrot,1 Scheibe ,88.0,1.2,14.4,2.8,Lieken Urkorn
Vollkornbrot,100.0,227.0,6.0,32.0,7.5,Lieken Urkorn
Bäuerliches Kernig & Saftig,1 Scheibe ,75.0,0.4,14.0,2.2,Lieken Urkorn
Kraft Klotz Grob,1 Scheibe ,111.0,0.7,20.9,3.0,Lieken Urkorn
Kraftklotz,100.0,210.0,1.5,39.0,6.0,Lieken Urkorn
Vitaminbrot,100.0,256.0,5.5,40.0,9.0,Lieken Urkorn
Fit & Vital Eiweiss Brot,1 Portion  ,115.0,4.0,6.5,11.5,Lieken Urkorn
Rübli-Kuchen,100.0,449.0,28.0,43.0,5.0,Lieken Urkorn
Kraft Kerni,100.0,248.0,7.5,33.0,8.0,Lieken Urkorn
Dunkles Vollkornbrot,100.0,197.0,1.2,35.0,7.5,Lieken Urkorn
Back Mich Steinofen Brötchen Weizen,1 Brötchen ,172.0,0.9,33.4,6.7,Lieken Urkorn
Bäuerliches,100.0,187.0,1.0,35.0,5.5,Lieken Urkorn
Anno Dazumal,100.0,219.0,1.4,41.0,7.3,Lieken Urkorn
Kraftklotz Grob,100.0,202.0,1.3,38.0,5.5,Lieken Urkorn
Fit & Vital Supergreens,1 Scheibe ,134.0,3.5,16.0,7.9,Lieken Urkorn
Vollkorn Sonne,1 Scheibe ,138.0,3.9,19.0,4.0,Lieken Urkorn
Fit & Vital Vitaminbrot,100.0,256.0,5.5,40.0,9.0,Lieken Urkorn
Gersterbrot ,100.0,206.0,1.5,38.4,5.8,Lieken Urkorn
Quinoabrot,1 Scheibe ,140.0,2.0,23.8,4.9,Lieken Urkorn
Roggenmischbrot,100.0,220.0,1.0,43.0,7.0,Lieken Urkorn
Rustikales Weltmeister Brot,1 Portion ,72.0,1.5,11.6,2.5,Lieken Urkorn
Vollkorntoast,1 Scheibe ,64.0,1.1,10.5,2.2,Lieken Urkorn
Weizenmischbrot,100.0,228.0,2.0,43.0,7.5,Lieken Urkorn
Dunkler Wiener Boden,100.0,337.0,6.0,63.0,7.0,Lieken Urkorn
Kraftkerni,100.0,248.0,7.5,33.0,8.0,Lieken Urkorn
Rum-Stollen,100.0,386.0,15.0,55.0,4.7,Lieken Urkorn
Müslibrot,100.0,219.0,3.0,37.0,7.0,Lieken Urkorn
Bäuerliches Grob,100.0,194.0,1.1,37.0,5.1,Lieken Urkorn
Schwäbischer Zopf,100.0,315.0,7.0,53.0,8.5,Lieken Urkorn
Heller Wiener Boden,100.0,340.0,6.0,64.0,7.0,Lieken Urkorn
Rheinisches ,1 Scheibe ,103.0,0.6,19.3,3.0,Lieken Urkorn
Back Mich Steinofen Brötchen Weizen,100.0,256.0,0.8,51.1,9.7,Lieken Urkorn
Roggenvollkornbrot Mit 50% Roggenvollkornanteil,100.0,198.0,1.2,37.0,5.5,Lieken Urkorn
Schweizer Laib,100.0,236.0,1.3,44.5,9.0,Lieken Urkorn
Steinofen Brötchen Mehrkorn,100.0,276.0,7.4,38.9,10.3,Lieken Urkorn
Mehrkornbrot,100.0,255.0,5.5,40.0,8.5,Lieken Urkorn
High Protein Toast,100.0,281.0,9.0,23.0,25.0,Lieken Urkorn
Back Mich 5 Steinofen Brötchen Dinkel,100.0,269.0,3.7,48.0,10.0,Lieken Urkorn
Käsekuchen ,100.0,233.0,10.0,28.0,7.5,Lieken Urkorn
Rheinisches,100.0,187.0,1.0,35.0,5.5,Lieken Urkorn
Butterzopf,100.0,320.0,8.0,52.0,8.5,Lieken Urkorn
Back Mich 5 Steinofen Brötchen Mehrkorn,100.0,276.0,7.4,38.9,10.3,Lieken Urkorn
Mampfred,1 Scheibe ,116.0,2.0,19.0,3.5,Lieken Urkorn
Westfälischer Pumpernickel ,100.0,211.0,2.7,38.1,5.1,Lieken Urkorn
Dunkles Vollkorn Klosterbrot,100.0,197.0,1.2,35.0,7.5,Lieken Urkorn
Vollkorn Sandwich,100.0,255.0,4.5,42.0,8.5,Lieken Urkorn
Kleine Sonne,100.0,219.0,5.0,34.0,6.0,Lieken Urkorn
Mampfred,100.0,232.0,4.0,38.0,7.0,Lieken Urkorn
Malz Mehrkornbrot,100.0,241.0,3.0,43.0,8.0,Lieken Urkorn
Back Mich Anton,100.0,239.0,1.2,45.0,9.0,Lieken Urkorn
Fit & Vital Quinoa-Hafer,1 Scheibe ,140.0,2.0,23.8,4.9,Lieken Urkorn
Pumpernickel ,100.0,211.0,2.7,38.1,5.1,Lieken Urkorn
Unser Ländliches Weizen,100.0,228.0,2.0,43.0,7.5,Lieken Urkorn
Klosterbrot,100.0,220.0,1.5,39.0,8.5,Lieken Urkorn
Fit & Vital Müslibrot ,1 Scheibe ,88.0,1.2,15.0,2.8,Lieken Urkorn
Gerster,1 Scheibe ,103.0,0.8,19.2,2.9,Lieken Urkorn
Back Mich Amelie ,100.0,329.0,8.5,55.0,7.0,Lieken Urkorn
Back Mich Bauernlaib,100.0,240.0,1.5,47.0,7.5,Lieken Urkorn
6-Korn Urgetreide,100.0,199.0,1.5,34.6,8.0,Lieken Urkorn
Quinoa-Hafer ,100.0,242.0,3.5,41.0,8.5,Lieken Urkorn
Chiaktiv,100.0,241.0,4.0,40.0,7.9,Lieken Urkorn
Kerntaler,100.0,298.0,8.1,43.1,10.6,Lieken Urkorn
Fit & Vital Supergreens,100.0,235.0,6.2,28.0,13.8,Lieken Urkorn
Back Mich Max,100.0,240.0,1.5,47.0,7.5,Lieken Urkorn
Rosi,100.0,319.0,7.3,54.0,7.7,Lieken Urkorn
Urkorn Müsli Apfel Zwetschge,100.0,338.0,3.6,60.0,10.5,Lieken Urkorn
Urkorn Müsli Heidelbeere Vanille,100.0,350.0,3.4,63.7,11.9,Lieken Urkorn
Urkorn Vegan Falafel Bowl,1 Portion,636.0,27.2,81.0,16.2,Lieken Urkorn
Urkorn Veggie Buddha Bowl,1 Portion,670.0,32.7,83.1,17.0,Lieken Urkorn
Roggen-Urkorn-Birchermüsli,100.0,332.0,6.1,54.8,12.1,Lieken Urkorn
Nori-Blätter,100.0,287.0,4.3,6.3,42.0,Lien Ying
Reispapier,100.0,354.0,1.2,81.0,4.4,Lien Ying
Kokosmilch Fettreduziert,100.0,127.0,13.0,1.8,0.7,Lien Ying
Reis-Bandnudeln,100.0,368.0,1.0,83.0,7.0,Lien Ying
Vermicelli,100.0,349.0,0.1,86.0,0.4,Lien Ying
Instant Mie Nudeln,100.0,349.0,1.5,72.0,11.0,Lien Ying
Sesamöl,100.0,828.0,92.0,0.0,0.0,Lien Ying
Chilisauce Süß-Scharf,100.0,218.0,0.4,53.0,0.5,Lien Ying
Sojasauce,100.0,63.0,0.2,5.2,10.0,Lien Ying
Süß-Sauer-Sauce,100.0,132.0,0.3,31.0,0.6,Lien Ying
Shirataki Konjac Noodles,100.0,8.0,0.0,0.0,0.1,Lien Ying
Thai Chilisauce,100.0,233.0,0.0,58.0,0.0,Lien Ying
Austernsauce,100.0,137.0,0.0,32.0,1.7,Lien Ying
Fisch-Sauce,100.0,71.0,0.0,11.0,7.1,Lien Ying
Chinesische Sojasauce Superior,100.0,73.0,0.0,9.2,8.8,Lien Ying
Mu Err-Pilze Getrocknet,100.0,201.0,0.7,4.0,6.8,Lien Ying
Reis-Vermicelli ,100.0,373.0,1.2,83.0,7.5,Lien Ying
Mungbohnenkeimlinge,100.0,29.0,0.2,2.6,1.9,Lien Ying
Reis-Essig,100.0,6.0,0.0,0.9,0.5,Lien Ying
Mango-Chutney,100.0,222.0,0.3,54.0,0.7,Lien Ying
Bambussprossen,100.0,13.0,0.2,0.7,1.5,Lien Ying
Thai Chilisauce Sugar Free,100.0,93.0,0.3,32.0,0.3,Lien Ying
Panko,100.0,353.0,1.0,76.0,9.0,Lien Ying
Indonesische Sojasauce,100.0,193.0,0.0,41.0,6.8,Lien Ying
Instant Eier Mie Nudeln,100.0,358.0,3.0,70.0,13.0,Lien Ying
Teriyaki Sauce,100.0,99.0,0.0,19.0,5.2,Lien Ying
Creola de Coco Premium Kokosmilch,100.0,180.0,18.0,3.5,1.5,Lien Ying
Hoi Sin-Paste,100.0,214.0,0.0,52.0,1.5,Lien Ying
Asia Nudeln,1 Becher ,250.0,9.9,34.0,5.5,Lien Ying
Shiitake-Pilze,100.0,12.0,0.4,0.2,0.5,Lien Ying
Sojabohnenkeimlinge,100.0,125.0,5.5,4.6,11.0,Lien Ying
China-Gemüse,100.0,33.0,0.4,2.6,2.7,Lien Ying
Creola de Coco,100.0,180.0,18.0,3.5,1.5,Lien Ying
Saté-Sauce mit Kokosmilch,100.0,216.0,14.0,14.0,7.0,Lien Ying
Sriracha-Sauce,100.0,110.0,1.3,22.0,1.9,Lien Ying
Thai Massaman Curry-Paste Scharf,100.0,132.0,0.0,27.0,6.1,Lien Ying
Thai Curry-Paste Scharf,100.0,96.0,0.0,16.0,3.9,Lien Ying
Erdnussöl ,100.0,828.0,92.0,0.0,0.0,Lien Ying
Dim-Sum-Sauce,100.0,262.0,0.0,65.0,0.5,Lien Ying
Kokosmilch,100.0,133.0,13.0,2.0,2.0,Lien Ying
Wok-Eier-Nudeln,100.0,364.0,3.0,69.0,14.0,Lien Ying
Reisnudlen,100.0,368.0,1.0,83.0,7.0,Lien Ying
Sushi-Reis,100.0,352.0,0.9,79.0,6.7,Lien Ying
Asia-Gemüse,100.0,28.0,0.4,3.2,1.4,Lien Ying
Wok Sauce Ananas Curry,100.0,151.0,3.7,27.0,0.9,Lien Ying
Sambal Oelek,100.0,52.0,2.7,2.4,1.8,Lien Ying
